"_id","_labels","_applyNeo4jNaming","_classLabel","_dataTypePropertyLabel","_domainRel","_handleMultival","_handleRDFTypes","_handleVocabUris","_keepCustomDataTypes","_keepLangTag","_objectPropertyLabel","_rangeRel","_subClassOfRel","_subPropertyOfRel","date","description","exhibit","height","img","name","sitelink","uri","width","_start","_end","_type"
"4177",":Paintings","","","","","","","","","","","","","","1889-04-01T00:00","painting by Vincent van Gogh","","72.0","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Bl%C3%BChender%20Obstgarten%20mit%20Blick%20auf%20Arles.jpeg","View of Arles, Flowering Orchards.","11","http://www.wikidata.org/entity/Q3314658","92.0",,,
"4178",":Paintings","","","","","","","","","","","","","","1888-01-01T00:00","painting by Vincent van Gogh","","92.4","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Madame%20Augustine%20Roulin%20mit%20Baby.jpeg","Madame Augustine Roulin with Baby","2","http://www.wikidata.org/entity/Q11771568","73.5",,,
"4179",":Paintings","","","","","","","","","","","","","","1887-01-01T00:00","painting by Vincent van Gogh","","55.5","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20In%20the%20caf%C3%A9%20-%20Agostina%20Segatori%20in%20Le%20Tambourin%20-%20Google%20Art%20Project%202.jpg","Agostina Segatori Sitting in the Café du Tambourin","16","http://www.wikidata.org/entity/Q2278818","46.5",,,
"4180",":Paintings","","","","","","","","","","","","","","1890-07-01T00:00","painting by Vincent van Gogh","","50.2","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20%281853-1890%29%20-%20Wheat%20Field%20with%20Crows%20%281890%29.jpg","Wheatfield with Crows","38","http://www.wikidata.org/entity/Q634122","103.0",,,
"4181",":Keyword","","","","","","","","","","","","","","","municipality in the Netherlands","","","","Eindhoven","105","http://www.wikidata.org/entity/Q9832","",,,
"4182",":Paintings","","","","","","","","","","","","","","1889-01-01T00:00","painting by Vincent van Gogh","","73.0","http://commons.wikimedia.org/wiki/Special:FilePath/A%20Meadow%20in%20the%20Mountains%20-%20Le%20Mas%20de%20Saint-Paul.jpg","A Meadow in the Mountains: Le Mas de Saint-Paul","6","http://www.wikidata.org/entity/Q4658180","91.5",,,
"4183",":Keyword","","","","","","","","","","","","","","","large landform that stretches above the surrounding land","","","","mountain","218","http://www.wikidata.org/entity/Q8502","",,,
"4184",":Paintings","","","","","","","","","","","","","","1887-01-01T00:00","painting by Vincent van Gogh, 1887 (Van Gogh Museum, s0071V1962v)","","42.5","http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20-%20s0071V1962v%20-%20Van%20Gogh%20Museum.jpg","Self-Portrait","1","http://www.wikidata.org/entity/Q19833865","31.5",,,
"4185",":Paintings","","","","","","","","","","","","","","1884-11-01T00:00","painting by Vincent van Gogh","","45.0","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Water%20mill%20at%20Opwetten%20%281884%29.jpg","Water Mill at Opwetten","2","http://www.wikidata.org/entity/Q7973323","58.0",,,
"4186",":Keyword","","","","","","","","","","","","","","","novel by Émile Zola","","","","La Joie de vivre","9","http://www.wikidata.org/entity/Q1212773","",,,
"4187",":Paintings","","","","","","","","","","","","","","1884-05-01T00:00","painting by Vincent van Gogh","","57.5","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Water%20mill%20at%20Kollen%20%281884%29.jpg","Water Mill at Kollen near Nuenen","3","http://www.wikidata.org/entity/Q7973322","78.0",,,
"4188","","","","","","","","","","","","","","","","","","72.39","","Green Wheat Fields, Auvers","","http://www.wikidata.org/entity/Q20190142","91.44",,,
"4189",":Keyword","","","","","","","","","","","","","","","prostitute or mistress","","","","courtesan","33","http://www.wikidata.org/entity/Q376924","",,,
"4190","","","","","","","","","","","","","","","","","","","","Morus","","http://www.wikidata.org/entity/Q44789","",,,
"4191",":Keyword","","","","","","","","","","","","","","","common name of Homo sapiens, unique extant species of the genus Homo","","","","human","241","http://www.wikidata.org/entity/Q5","",,,
"4192",":City","","","","","","","","","","","","","","","","","","","Lind","","http://www.wikidata.org/entity/Q22374422","",,,
"4193",":Paintings","","","","","","","","","","","","","","1887-01-01T00:00","painting by Vincent van Gogh","","48.0","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stra%C3%9Fe%20am%20Stadtrand%20von%20Paris%20mit%20M%C3%A4nnlicher%20Figur%20mit%20Spaten.jpeg","Outskirts of Paris","2","http://www.wikidata.org/entity/Q7113015","73.0",,,
"4194","","","","","","","","","","","","","","","","","","","","La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)","","http://www.wikidata.org/entity/Q19911437","",,,
"4195",":Movement","","","","","","","","","","","","","","","style of post-Impressionist painting","","","","Cloisonnism","28","http://www.wikidata.org/entity/Q889525","",,,
"4196",":Paintings","","","","","","","","","","","","","","1887-01-01T00:00","painting by Vincent van Gogh","","55.0","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Die%20Seine%20mit%20der%20Pont%20de%20Clichy.jpeg","Seine with the Pont de Clichy, The","2","http://www.wikidata.org/entity/Q15805819","46.0",,,
"4197",":Keyword","","","","","","","","","","","","","","","any process in which an organism enters and maintains a periodic, readily reversible state of reduced awareness and metabolic activity","","","","sleep","150","http://www.wikidata.org/entity/Q35831","",,,
"4198",":Keyword","","","","","","","","","","","","","","","agricultural tool","","","","harrow","49","http://www.wikidata.org/entity/Q209042","",,,
"4199",":Keyword","","","","","","","","","","","","","","","large metal pot for cooking or boiling over an open fire","","","","cauldron","44","http://www.wikidata.org/entity/Q1317634","",,,
"4200",":Paintings","","","","","","","","","","","","","","1887-01-01T00:00","painting by Vincent van Gogh in the Metropolitan Museum of Art","","43.2","http://commons.wikimedia.org/wiki/Special:FilePath/Two%20sunflowers.jpg","Sunflowers","4","http://www.wikidata.org/entity/Q9213165","61.0",,,
"4201","","","","","","","","","","","","","","","","activities performed as a means of support","","","","work","","http://www.wikidata.org/entity/Q6958747","",,,
"4202","","","","","","","","","","","","","","","","1887 painting by Vincent van Gogh","","","","Plaster Statuette of a Female Torso","","http://www.wikidata.org/entity/Q24820835","54.1",,,
"4203",":Keyword","","","","","","","","","","","","","","","planted row of shrubs","","","","hedge","52","http://www.wikidata.org/entity/Q235779","",,,
"4204","","","","","","","","","","","","","","","","town in Bavaria, Germany","","","","Schweinfurt","","http://www.wikidata.org/entity/Q4126","",,,
"4205",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh, Van Gogh Museum (s0150V1962)","","33.5","http://commons.wikimedia.org/wiki/Special:FilePath/Mand%20met%20appels%20-%20s0150V1962%20-%20Van%20Gogh%20Museum.jpg","Basket of Apples","1","http://www.wikidata.org/entity/Q19833841","44.0",,,
"4206",":Paintings","","","","","","","","","","","","","","1884-01-01T00:00","painting by Vincent van Gogh, 1884","","32.3","http://commons.wikimedia.org/wiki/Special:FilePath/Stilleven%20met%20groente%20en%20fruit%20-%20s0070V1962%20-%20Van%20Gogh%20Museum.jpg","Still Life with Vegetables and Fruit","1","http://www.wikidata.org/entity/Q19833842","43.2",,,
"4207",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh (van Gogh Museum s0154V1962)","","65.0","http://commons.wikimedia.org/wiki/Special:FilePath/Manden%20met%20aardappels%20-%20s0154V1962%20-%20Van%20Gogh%20Museum.jpg","Baskets of Potatoes","1","http://www.wikidata.org/entity/Q19833843","78.5",,,
"4208",":Paintings","","","","","","","","","","","","","","1888-06-01T00:00","painting by Vincent van Gogh","","65.0","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Vissersboten%20op%20het%20strand%20van%20Les%20Saintes-Maries-de-la-Mer%20-%20Google%20Art%20Project.jpg","Barques aux Saintes-Maries","3","http://www.wikidata.org/entity/Q2884896","81.0",,,
"4209",":Paintings","","","","","","","","","","","","","","1890-07-14T00:00","painting by Vincent van Gogh","","72.0","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Das%20Rathaus%20in%20Auvers%20am%2014.%20Juli%201890.jpeg","The Town Hall at Auvers","6","http://www.wikidata.org/entity/Q922648","93.0",,,
"4210",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh","","31.4","http://commons.wikimedia.org/wiki/Special:FilePath/Vogelnesten%20-%20s0071V1962r%20-%20Van%20Gogh%20Museum.jpg","Birds' Nests","1","http://www.wikidata.org/entity/Q19833844","43.0",,,
"4211","","","","","","","","","","","","","","","","","","","","Grapes, Lemons, Pears, and Apples","","http://www.wikidata.org/entity/Q20268480","",,,
"4212",":Keyword","","","","","","","","","","","","","","","commune in Val-de-Marne, France","","","","Joinville-le-Pont","38","http://www.wikidata.org/entity/Q609134","",,,
"4213",":Keyword","","","","","","","","","","","","","","","commune in Hauts-de-Seine, France","","","","Clichy","62","http://www.wikidata.org/entity/Q201982","",,,
"4214",":Paintings","","","","","","","","","","","","","","1888-01-01T00:00","painting by Vincent van Gogh","","91.8","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Willem%20van%20Gogh%20138.jpg","Van Gogh's Chair","13","http://www.wikidata.org/entity/Q1118295","73.0",,,
"4215",":Paintings","","","","","","","","","","","","","","1888-01-01T00:00","1888 painting by Vincent van Gogh, Metropolitan Museum of Art","","91.4","http://commons.wikimedia.org/wiki/Special:FilePath/L%27Arl%C3%A9sienne-%20Madame%20Joseph-Michel%20Ginoux%20%28Marie%20Julien%2C%201848%E2%80%931911%29%20MET%20DT1396.jpg","L'Arlésienne","5","http://www.wikidata.org/entity/Q17519173","73.7",,,
"4216",":Paintings","","","","","","","","","","","","","","1890-02-01T00:00","1890 Van Gogh painting, Galleria Nazionale d'Arte Moderna","","63.0","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20L%27%20Arlesienne%20%28Madame%20Ginoux%291.jpeg","L'Arlésienne","3","http://www.wikidata.org/entity/Q17519174","47.0",,,
"4217",":Keyword","","","","","","","","","","","","","","","facilitation or provision of prostitute","","","","procuring","34","http://www.wikidata.org/entity/Q43437","",,,
"4218","","","","","","","","","","","","","","","","animal flesh eaten as food","","","","meat","","http://www.wikidata.org/entity/Q10990","",,,
"4219",":Keyword","","","","","","","","","","","","","","","","","","","Marie Ginoux","0","http://www.wikidata.org/entity/Q17519170","",,,
"4220","","","","","","","","","","","","","","","","city in Gifu Prefecture, Japan","","","","Takayama","","http://www.wikidata.org/entity/Q622594","",,,
"4221",":Keyword","","","","","","","","","","","","","","","species of plant","","","","potato","167","http://www.wikidata.org/entity/Q10998","",,,
"4222",":Paintings","","","","","","","","","","","","","","1890-01-01T00:00","painting by Vincent van Gogh","","50.4","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Weizenfeld%20unter%20einem%20Gewitterhimmel.jpeg","Wheatfield under Thunderclouds","3","http://www.wikidata.org/entity/Q16589468","101.3",,,
"4223",":Keyword","","","","","","","","","","","","","","","place from which dimension stone, rock, construction aggregate etc. has been excavated from the ground","","","","quarry","54","http://www.wikidata.org/entity/Q188040","",,,
"4224",":Collection","","","","","","","","","","","","","","","museum housed in the Belvedere palace, in Vienna, Austria","","","","Belvedere","25","http://www.wikidata.org/entity/Q303139","",,,
"4225",":Keyword","","","","","","","","","","","","","","","move upright by the means of legs","","","","walk","0","http://www.wikidata.org/entity/Q25443024","",,,
"4226",":Collection","","","","","","","","","","","","","","","museum in Brussels","","","","Charliermuseum","6","http://www.wikidata.org/entity/Q256200","",,,
"4227",":Collection","","","","","","","","","","","","","","","art museum in Tokyo, Japan","","","","National Museum of Western Art","29","http://www.wikidata.org/entity/Q1362629","",,,
"4228",":Genre","","","","","","","","","","","","","","","art that depicts real object sources","","","","figurative art","29","http://www.wikidata.org/entity/Q1622217","",,,
"4229",":Movement","","","","","","","","","","","","","","","term used by the German Nazi regime to describe modern art. For the exhibition of the same name, use Q329154","","","","degenerate art","42","http://www.wikidata.org/entity/Q156460","",,,
"4230",":Collection","","","","","","","","","","","","","","","art museum of the Courtauld Institute of Art, located in Somerset House, London","","","","Courtauld Gallery","13","http://www.wikidata.org/entity/Q12110695","",,,
"4231",":Keyword","","","","","","","","","","","","","","","flat vessel on which food can be served","","","","plate","102","http://www.wikidata.org/entity/Q57216","",,,
"4232",":Keyword","","","","","","","","","","","","","","","female cattle","","","","cow","35","http://www.wikidata.org/entity/Q11748378","",,,
"4233","","","","","","","","","","","","","","","","species of fish","","","","Coregonus hoyi","","http://www.wikidata.org/entity/Q1314556","",,,
"4234",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh","","65.7","http://commons.wikimedia.org/wiki/Special:FilePath/De%20hut%20-%20s0087V1962%20-%20Van%20Gogh%20Museum.jpg","The Cottage","1","http://www.wikidata.org/entity/Q19833820","79.3",,,
"4235",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh, Van Gogh Museum (s0151V1962)","","40.5","http://commons.wikimedia.org/wiki/Special:FilePath/Mand%20met%20appels%20-%20s0151V1962%20-%20Van%20Gogh%20Museum.jpg","Basket of Apples","1","http://www.wikidata.org/entity/Q19833821","60.4",,,
"4236","","","","","","","","","","","","","","","","","","","","Beach at Scheveningen in Calm Weather","","http://www.wikidata.org/entity/Q26219764","",,,
"4237",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh","","45.0","http://commons.wikimedia.org/wiki/Special:FilePath/Mand%20met%20aardappels%20-%20s0153V1962%20-%20Van%20Gogh%20Museum.jpg","Basket of Potatoes","1","http://www.wikidata.org/entity/Q19833823","60.5",,,
"4238",":Keyword","","","","","","","","","","","","","","","public thoroughfare in a built environment","","","","street","91","http://www.wikidata.org/entity/Q79007","",,,
"4239",":Keyword","","","","","","","","","","","","","","","genus of plants","","","","Chrysanthemum","101","http://www.wikidata.org/entity/Q59882","",,,
"4240",":City","","","","","","","","","","","","","","","city district of Winterthur in the canton of Zürich, Switzerland","","","","Mattenbach","","http://www.wikidata.org/entity/Q1909327","",,,
"4241",":Paintings","","","","","","","","","","","","","","1888-02-01T00:00","painting by Vincent van Gogh","","38.0","http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Landschaft%20im%20Schnee.jpg","Landscape with Snow","12","http://www.wikidata.org/entity/Q6426375","46.0",,,
"4242","","","","","","","","","","","","","","","","neighborhood in Shinjuku-ku, Tokyo","","","","Nishi-Shinjuku","","http://www.wikidata.org/entity/Q430349","",,,
"4243",":City","","","","","","","","","","","","","","","human settlement in Germany","","","","Elberfeld","","http://www.wikidata.org/entity/Q1325222","",,,
"4244",":Keyword","","","","","","","","","","","","","","","the fruit, use Q191019 for the genus, use Q30046 for the species","","","","grape","169","http://www.wikidata.org/entity/Q10978","",,,
"4245",":Paintings","","","","","","","","","","","","","","1885-01-01T00:00","painting by Vincent van Gogh, 1885 (Van Gogh Museum, s0132V1962)","","38.8","http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20vrouw%20-%20s0132V1962%20-%20Van%20Gogh%20Museum.jpg","Head of a Woman","1","http://www.wikidata.org/entity/Q19833815","31.3",,,
"4246",":Paintings","","","","","","","","","","","","","","1885-03-01T00:00","painting by Vincent van Gogh","","43.2","http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Woman%20sewing%20-%20Google%20Art%20Project.jpg","Woman Sewing","1","http://www.wikidata.org/entity/Q19833816","34.2",,,
